created_at	screen_name	text
Fri Nov 18 20:32:46 +0000 2016	victoryvinoll	"RT @imAbhishek_J: From Morally to Financially Bankrupt after #demonetization AAP has come a very long way. सब्जी बेचेंगे ये सारे अब।
#सारे_…"
Fri Nov 18 20:32:37 +0000 2016	DKCP35	RT @DDNewsHindi: समाजसेवी अन्ना हजारे ने विमुद्रीकरण का किया समर्थन #demonetization @PIB_India @MIB_India @PMOIndia @Ra_THORe https://t.co/…
Fri Nov 18 20:32:37 +0000 2016	8140509049	"A man who have guts to change ""50 years of Black past in 50 years of bright future"" in just 50 days is best grace for INDIA.#demonetization"
Fri Nov 18 20:32:34 +0000 2016	TheApe_Among_us	RT @kanimozhi: Why @ArvindKejriwal &amp; @MamataOfficial trying to instigate Indians 4 a Civil war in India against #demonetization Arrest them…
Fri Nov 18 20:32:31 +0000 2016	zaid_karel	#demonetization #सारे_चोर_मचाये_शोर why @narendramodi have time for political rallies, musrf son wedd &amp; not for LS &amp; RS.
Fri Nov 18 20:32:29 +0000 2016	NarenderKSharm2	RT @TheOfficialSBI: As of today, 33000 thousand ATMs are functioning. - SBI Chairman, Smt. Arundhati Bhattacharya. #Demonetization
Fri Nov 18 20:32:15 +0000 2016	MaverickMiss29	"RT @vickyarora03: life cycle  of 2000rs note
#demonetization https://t.co/X1ayZJiuku"
Fri Nov 18 20:32:01 +0000 2016	Ravikumarpapaih	RT @bhaiyyajispeaks: Here @sardesairajdeep struggling for one answer against #Demonetization, He should have taken some Congress leader lik…
Fri Nov 18 20:31:50 +0000 2016	GuptaSanjay286	RT @bhaiyyajispeaks: Here @sardesairajdeep struggling for one answer against #Demonetization, He should have taken some Congress leader lik…
Fri Nov 18 20:31:43 +0000 2016	SandeepMahule	RT @KushalAgrawal_: Rather thn supporting #demonetization &amp; giving some useful tips/soultions to @narendramodi opposition k  #सारे_चोर_मचा…
Fri Nov 18 20:31:39 +0000 2016	pradeepupes	RT @ANI_news: Aam Aadmi Party naraz ho sakti hai, par aam aadmi naraz nahi hai: Union Minister Venkaiah Naidu #demonetization https://t.co/…
Fri Nov 18 20:31:37 +0000 2016	myvotetoday	RT @kanimozhi: Why @ArvindKejriwal &amp; @MamataOfficial trying to instigate Indians 4 a Civil war in India against #demonetization Arrest them…
Fri Nov 18 20:31:35 +0000 2016	KehKeLengeAzadi	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:31:16 +0000 2016	markace7777	So cute 🐹 #hamsters #cute #pets #cutepetclub #TheGrandTour #OptOutside #ReasonsToSkipThanksgiving #FridayFeeling… https://t.co/CM1JmSaHgz
Fri Nov 18 20:31:12 +0000 2016	sujitchandran	RT @jgopikrishnan70: Then why not 1000 notes also....really hit by #demonetization https://t.co/k37rKRQip7
Fri Nov 18 20:31:08 +0000 2016	vsangur2	RT @Jclickems: #सारे_चोर_मचाये_शोर Abay Dubey on #demonetization #DeMonetisationResponse https://t.co/QOlmFnUa2k
Fri Nov 18 20:30:59 +0000 2016	AlokKum09692808	"RT @DrGPradhan: This is New India

#demonetization changing NATION https://t.co/16PSCXIalE"
Fri Nov 18 20:30:59 +0000 2016	kPraveenKaki	"RT @devyanidilli: When one uses mouth and anus for same purpose

#demonetization https://t.co/6FY3MSHsH2"
Fri Nov 18 20:30:45 +0000 2016	NarenderKSharm2	RT @UrjitPatelRBI: What do think of the #demonetisation of notes? #demonetization poll #RBI #Modi
Fri Nov 18 20:30:42 +0000 2016	DebDip00	RT @jgopikrishnan70: Then why not 1000 notes also....really hit by #demonetization https://t.co/k37rKRQip7
Fri Nov 18 20:30:39 +0000 2016	girishbellad	RT @Frustitute: Support march for #demonetization ..people say they are ready to face inconvenience for 100 days too https://t.co/f0U4QjHFB7
Fri Nov 18 20:30:10 +0000 2016	Mangesh46127127	Watch this https://t.co/YafwOwVjj9 @narendramodi is not going to stop anywhere. #IndianRailways #demonetization #blackmoneydebate #CashRush
Fri Nov 18 20:30:00 +0000 2016	Law_Purush	हमारी ब्रांच के सामने वाली पंजाब नेशनल बैंक के कुछ विहंगम दृश्य। #Demonetization https://t.co/SZRsDpGOEr
Fri Nov 18 20:29:55 +0000 2016	goeltm_tg	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:29:48 +0000 2016	neelang_dave	"RT @RenukaJain6: Osho was so spot on years back 

#demonetization https://t.co/7POzy9jcjH"
Fri Nov 18 20:29:46 +0000 2016	ASurpurkar	After #demonetization situation all bank employees r not less an #soldier #respect @AskAnshul @narendramodi @MinakshiINDIATV @SrBachchan
Fri Nov 18 20:29:46 +0000 2016	vinodshadija	RT @alok_bhatt: Sept 2018- PM @narendramodi starts his campaign from Varanasi wd his govt's report card mentioning #demonetization n its ga…
Fri Nov 18 20:29:42 +0000 2016	mrx565	"RT @nirbhaisingh07: #Demonetization 
जब सब कुछ लूट जाए तो !!
आप भी ध्यान से सुने
@MamataOfficial
ममता दीदी क्या कह रही है!!
मानसिक दिवालिया…"
Fri Nov 18 20:29:36 +0000 2016	Pupetss	@sardesairajdeep @PChidambaram_IN @rajyasabhatv @mkvenu1 clear the hoax of liquidity in marke due to #demonetization https://t.co/MPnStnmiyj
Fri Nov 18 20:29:32 +0000 2016	AshokPatelRx	RT @MinhazMerchant: Bill Gates joins global &amp; Indian business leaders backing #demonetization https://t.co/tR4QDWIKyc
Fri Nov 18 20:29:30 +0000 2016	Manni_FCB	RT @RoflGandhi_: When the bank manager says kal aana, cash nahi hai. #demonetization https://t.co/DRyGmtoX7x
Fri Nov 18 20:29:30 +0000 2016	Manni_FCB	RT @RoflGandhi_: When the bank manager says kal aana, cash nahi hai. #demonetization https://t.co/DRyGmtoX7x
Fri Nov 18 20:29:26 +0000 2016	Sshankara	RT @Frustitute: Support march for #demonetization ..people say they are ready to face inconvenience for 100 days too https://t.co/f0U4QjHFB7
Fri Nov 18 20:29:08 +0000 2016	anilsankhwar	#demonetization #BlackMoney #Modi @BspUp2017 #rbi https://t.co/3rzTIw0DCO
Fri Nov 18 20:29:07 +0000 2016	kausty1984	"Opposition walking towards Rashtrapati Bhaven. 
#demonetization #BlackMoney #ModiFightsCorruption https://t.co/tLi3RiYytO"
Fri Nov 18 20:29:01 +0000 2016	Deep_37_2000	"RT @devyanidilli: When one uses mouth and anus for same purpose

#demonetization https://t.co/6FY3MSHsH2"
Fri Nov 18 20:28:54 +0000 2016	Sanmit_Sarkar	People without a bank account cannot exchange old notes for more than inr 2000. Isn't this illegal? #BlackInk #demonetization #SupremeCourt
Fri Nov 18 20:28:49 +0000 2016	kanimozhi	RT @kanimozhi: Alert: To defeat India &amp; #demonetization along with Shakuni, Presstitutes, Intolerant &amp; award wapsi gang &amp; Naxal sympathizer…
Fri Nov 18 20:28:49 +0000 2016	goeltm_tg	RT @RoflGandhi_: When the bank manager says kal aana, cash nahi hai. #demonetization https://t.co/DRyGmtoX7x
Fri Nov 18 20:28:46 +0000 2016	vishal_klc	"RT @timesn0w: We had a real election post-#DeMonetization in Panvel
BJP routed &amp; Cong opened account after 25 years.
https://t.co/GwEVnj3GZ…"
Fri Nov 18 20:28:41 +0000 2016	Naamhaibulla	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:28:29 +0000 2016	pankajsuper30	"RT @imAbhishek_J: From Morally to Financially Bankrupt after #demonetization AAP has come a very long way. सब्जी बेचेंगे ये सारे अब।
#सारे_…"
Fri Nov 18 20:28:17 +0000 2016	kanimozhi	RT @kanimozhi: Opposition will be against ruling party, but the way they oppose #demonetization shows its hasn't just hurt them but has bro…
Fri Nov 18 20:28:00 +0000 2016	Yasirmirza110	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:27:58 +0000 2016	DKCP35	RT @ANINewsUP: People are facing trouble due to #demonetization, so we decided to help them by proving smaller currency notes from our pigg…
Fri Nov 18 20:27:53 +0000 2016	adityahyd	@TimesNow D only ppl opposing #Demonetization r 1s hoarding illegal funds or hv #BlackMoney 4 upcoming elections. Citizens hv lil trouble.
Fri Nov 18 20:27:48 +0000 2016	NarenderKSharm2	"RT @Prabhakar2July: कांग्रेस की स्थापना भले ही किसी ने की हो पर कांग्रेस का विसर्जन उनका पप्पू गांधी ही करेगा

#demonetization"
Fri Nov 18 20:27:40 +0000 2016	itsrahulpatil	RT @ArunSFan: Who are the people standing in the queues at the banks all day? #Demonetisation #AfterEffects #Poll #demonetization #VoteNow…
Fri Nov 18 20:27:37 +0000 2016	Himansu_Prusty	BCC @ArvindKejriwal in case you haven't seen this. Anyway I don't have any admiration for Ganna do Hazare… https://t.co/XUkfN3nv2U
Fri Nov 18 20:27:35 +0000 2016	venkateshece777	"RT @AlwaysKNA: மக்கள் பிரச்சனைகளுக்காக குரல் கொடுப்பது இவருக்கு ஒன்றும் புதிதல்ல

#Ilayathalapathy #AnnaHazare #demonetization https://t.co…"
Fri Nov 18 20:27:24 +0000 2016	nishantraj5132	RT @TheOfficialSBI: #TuneIn! Listen to SBI Chairman Smt. Arundhati Bhattacharya's views on #demonetization only on @AkashvaniAIR 100.7 FM G…
Fri Nov 18 20:27:22 +0000 2016	YogiVyas1	"RT @LillyMaryPinto: No RollBack on #demonetization 
@narendramodi ji @arunjaitley ji
Hospitalise @MamataOfficial &amp; @ArvindKejriwal who have…"
Fri Nov 18 20:27:16 +0000 2016	anilsankhwar	#demonetization #BlackMoney #Modi #rbi #तड़पता_भारत #financeministry https://t.co/Qqnm1Ck0kI
Fri Nov 18 20:27:11 +0000 2016	sushma_garg	"RT @TimesNow_: #BREAKING  In BJP ruled CG people walk 60 KM daily to reach Banks #demonetization 
https://t.co/538jCX4o8p"
Fri Nov 18 20:27:06 +0000 2016	khan_bar	"RT @DKSaharan: हमसे नोट नहीं बन रहे। चीन ने 500 &amp; 1000 के नोटों के लिए पर्स भी बना दिए। 😀😀

#demonetization #SalaamChandigarh #CashChaos #C…"
Fri Nov 18 20:27:05 +0000 2016	RanjitRajanDr	@mihirssharma Such an elementary thing which anyone with some sense would realise. But Modi knows that the public is an ass #demonetization
Fri Nov 18 20:27:01 +0000 2016	Ritika19	Must Read! The unvarnished truth of how people across India are suffering! #demonetization https://t.co/Ev85i5XLs5
Fri Nov 18 20:26:42 +0000 2016	JShrihari	RT @TN_PCC: மோடி அரசின்  #demonetization பற்றி முன்னாள் மத்திய நிதி அமைச்சர் திரு ப.சிதம்பரம் அவர்களின் கருத்து. https://t.co/ssLJixynua
Fri Nov 18 20:26:37 +0000 2016	swatrisha	"RT @Aewwhems: With #demonetization move, PM has earned new respect &amp;appreciation &amp;seen as the Lee Kuan Yew 
#सारे_चोर_मचाये_शोर
 https://t.…"
Fri Nov 18 20:26:35 +0000 2016	piyushkaul	"Dr had to hold PC to declare he is alive &amp; reports of his death due to #demonetization were fake
@ArvindKejriwal
https://t.co/n0ZrqYgDjg"
Fri Nov 18 20:26:31 +0000 2016	ByRakeshSimha	This so-called journalist at antinational @ndtv is inciting riots. Will someone lock her up. @BDUTT #demonetization… https://t.co/8cTbASfebI
Fri Nov 18 20:26:24 +0000 2016	pskarthikkumar	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:26:10 +0000 2016	ritesh91	"RT @MixedRaita: #EkSacchaKadam has turned into 1.25 Billion steps.
#demonetization 
Salute to you @narendramodi"
Fri Nov 18 20:25:58 +0000 2016	ritesh91	"RT @Praveen_1singh: First the stone pelting stopped and now this!! 
What months of politics and talks couldn't do #demonetization did in da…"
Fri Nov 18 20:25:38 +0000 2016	Jagdip1968	RT @prashantktm: Voices from the ground in UP - on #demonetization. Women complain, yet support move in Jaunpur. https://t.co/2cqfAnzBhd
Fri Nov 18 20:25:35 +0000 2016	Pprateeksingh21	do we really care or v shud care to take this pain a little more when #demonetization is helping our nation like th… https://t.co/Ujl0NVzhoZ
Fri Nov 18 20:25:22 +0000 2016	ThePerspectiveX	@Drake What if I told you your Greatness is Far From Over #demonetization
Fri Nov 18 20:25:16 +0000 2016	SaurabhTen	RT @sudarsansand: My humble appeal to all to pl have patience and draw what they need from ATMs during this #Demonetization phase. My SandA…
Fri Nov 18 20:25:11 +0000 2016	marksgreatpics	Black detail #photos #photography #art #modernart #modernartmuseum #photooftheday #TheGrandTour #OptOutside… https://t.co/QKE0IczXxv
Fri Nov 18 20:25:07 +0000 2016	venkySyadav	"RT @NaIna0806: Another misinformation spread.Inedible ink is permissible on right hand finger in d banks .#DeMonetization 
@ndtv https://t.…"
Fri Nov 18 20:24:38 +0000 2016	anilsankhwar	#demonetization #BlackMoney #Modi #BJP #Bribe @BspUp2017 https://t.co/Pp4fKS1GiW
Fri Nov 18 20:24:34 +0000 2016	IMSajidHassan	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:24:32 +0000 2016	FahadullahMd	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:24:28 +0000 2016	Pprateeksingh21	"STILL WE WILL SAY YES V SUFFERING standing in que when #demonetization is helping our nation like this ?
RT YES
LIK… https://t.co/jX6dN6dKBw"
Fri Nov 18 20:24:26 +0000 2016	ANANTVANI	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:24:15 +0000 2016	vishal_klc	"RT @Hones8Liar: Me: from where you are comming
She: from bank
She: where are you going
Me: to bank

#demonetization"
Fri Nov 18 20:24:13 +0000 2016	NeerajCon	RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq
Fri Nov 18 20:24:12 +0000 2016	basotian	"RT @devyanidilli: When one uses mouth and anus for same purpose

#demonetization https://t.co/6FY3MSHsH2"
Fri Nov 18 20:24:05 +0000 2016	Sandeep1481996	RT @alamgirizvi: Dob ta barbad ho ta Mumbai. Economy Modi ke #demonetization ke Tofan me baha geya. Rest of India ka keya Hal ho ga. Socho…
Fri Nov 18 20:23:57 +0000 2016	Forgoten_Indian	RT @anilsankhwar: #demonetization #BlackMoney @BspUp2017 #MayawatiNextUPCM #Modi #BJP https://t.co/L2JrgzFmKQ
Fri Nov 18 20:23:54 +0000 2016	Hiranyareta	RT @SonaChele1: Greatest tweet on #demonetization ! https://t.co/3vgwBYP6A1
Fri Nov 18 20:23:52 +0000 2016	gulfaamkali	"RT @LillyMaryPinto: No RollBack on #demonetization 
@narendramodi ji @arunjaitley ji
Hospitalise @MamataOfficial &amp; @ArvindKejriwal who have…"
Fri Nov 18 20:23:49 +0000 2016	jayantandjayant	"RT @Praveen_1singh: First the stone pelting stopped and now this!! 
What months of politics and talks couldn't do #demonetization did in da…"
Fri Nov 18 20:23:36 +0000 2016	nehapunjab	"RT @_MiteshPatel: When #DeMonetization seems to be failing, it is now Jaitley's endeavor?

Wasn't this ""Modi's Surgical Strike on Black Mon…"
Fri Nov 18 20:23:26 +0000 2016	venkySyadav	"RT @RenukaJain6: Most important positive of #demonetization   
@ArvindKejriwal CM of Delhi in Delhi for may be longest period since electio…"
Fri Nov 18 20:23:22 +0000 2016	ranjeet17971495	"बूझो तो जानें.......

#demonetization #DeMonetisation 
#तड़पता_भारत
#सारे_चोर_मचाये_शोर https://t.co/w1dbYv9aED"
Fri Nov 18 20:23:22 +0000 2016	AmanJSrivastava	Rich won't suffer, scheme is dictatorial, will hit rivals' finances in state polls. #DeMonetisation #Demonetization https://t.co/JrhMoYArBq
Fri Nov 18 20:23:19 +0000 2016	VaccuumCleaner	Even Election Commission is intelligent than the idiotic group which unleashed #demonetization on us without any id… https://t.co/Hfce7ZLbjd
